Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,103.42521840998435,3.3000000000000007,-100.12521840998436
2025-02,74.79338362003712,3.3000000000000007,-174.91860203002148
2025-03,88.21886312500709,3.3000000000000007,-263.13746515502856
2025-04,81.73644765483475,3.3000000000000007,-344.8739128098633
2025-05,89.40220245830466,3.3000000000000007,-434.276115268168
2025-06,75.69156253422597,3.3000000000000007,-509.96767780239395
2025-07,109.33725698173473,3.3000000000000007,-619.3049347841287
2025-08,194.980003270688,3.3000000000000007,-814.2849380548167
2025-09,221.53649783676772,3.3000000000000007,-1035.8214358915845
2025-10,265.9620353511607,3.3000000000000007,-1301.7834712427452
2025-11,221.4776827897154,3.3000000000000007,-1523.2611540324606
2025-12,133.1559563572661,3.3000000000000007,-1656.4171103897268
