Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,4.258163970381961,115.6,111.34183602961804
2025-02,5.969287806735585,115.6,105.37254822288246
2025-03,10.551576383972208,115.6,94.82097183891025
2025-04,12.931124601221914,115.6,81.88984723768834
2025-05,15.349789167362204,115.6,66.54005807032614
2025-06,15.332362980632606,115.6,51.20769508969353
2025-07,15.57999961558357,115.6,35.627695474109956
2025-08,9.474426100710984,115.6,26.15326937339897
2025-09,6.1520991615634255,115.6,20.001170211835543
2025-10,5.519673231310912,115.6,14.481496980524632
2025-11,5.066037414880276,115.6,9.415459565644356
2025-12,3.8425220294064872,115.6,5.57293753623787
