Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,16.78565206402882,188.626,171.84034793597118
2025-02,23.530890048117463,188.626,148.3094578878537
2025-03,41.59423900543066,188.626,106.71521888242304
2025-04,50.97440114154275,188.626,55.740817740880296
2025-05,60.50875964657337,188.626,-4.767941905693071
2025-06,60.44006574251508,188.626,-65.20800764820815
2025-07,61.416247594953454,188.626,-126.6242552431616
2025-08,37.348120255364975,188.626,-163.97237549852656
2025-09,24.251531107700377,188.626,-188.22390660622693
2025-10,21.75851259189714,188.626,-209.98241919812406
2025-11,19.970283432252245,188.626,-229.9527026303763
2025-12,15.147194491009133,188.626,-245.09989712138545
