Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,11.081833848897965,-3.0,-14.081833848897965
2025-02,15.53501840948659,-3.0,-29.616852258384554
2025-03,27.460383664052934,-3.0,-57.07723592243749
2025-04,33.653136729087485,-3.0,-90.73037265152497
2025-05,39.94768974409956,-3.0,-130.67806239562452
2025-06,39.90233824817304,-3.0,-170.58040064379756
2025-07,40.54681038746001,-3.0,-211.12721103125756
2025-08,24.65710963505317,-3.0,-235.78432066631072
2025-09,16.010783333990506,-3.0,-251.79510400030122
2025-10,14.364900477073556,-3.0,-266.1600044773748
2025-11,13.184317300718664,-3.0,-279.34432177809344
2025-12,10.00012939539133,-3.0,-289.3444511734848
