Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,8.337515361224753,394.6,386.2624846387753
2025-02,11.687908011622486,394.6,374.5745766271528
2025-03,20.66006166000537,394.6,353.9145149671474
2025-04,25.319234005666534,394.6,328.59528096148085
2025-05,30.05499644086365,394.6,298.5402845206172
2025-06,30.020875843217294,394.6,268.5194086773999
2025-07,30.50575013698961,394.6,238.0136585404103
2025-08,18.550993738829835,394.6,219.46266480158044
2025-09,12.045853945523833,394.6,207.4168108560566
2025-10,10.807559472837236,394.6,196.60925138321937
2025-11,9.91933731554138,394.6,186.689914067678
2025-12,7.523685482489144,394.6,179.16622858518883
