Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,11.386421378451978,149.1,137.713578621548
2025-02,15.962003053313586,149.1,121.75157556823443
2025-03,28.21514055130504,149.1,93.53643501692939
2025-04,34.578103293089484,149.1,58.958331723839905
2025-05,41.04566398703189,149.1,17.912667736808018
2025-06,40.999065991627546,149.1,-23.086398254819528
2025-07,41.6612516411014,149.1,-64.74764989592093
2025-08,25.33481769421435,149.1,-90.08246759013528
2025-09,16.450844519568534,149.1,-106.53331210970381
2025-10,14.759724078316792,149.1,-121.29303618802061
2025-11,13.546692219007255,149.1,-134.83972840702785
2025-12,10.274985953366672,149.1,-145.11471436039452
