Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,9.033329908641027,0.0,314.3,314.3,305.266670091359
2025-02,10.42953648154669,0.0,314.3,314.3,294.8371336098123
2025-03,16.71500030543612,0.0,314.3,314.3,278.12213330437623
2025-04,21.05364853558596,0.0,314.3,314.3,257.06848476879026
2025-05,23.5232613914628,0.0,314.3,314.3,233.54522337732746
2025-06,19.648636545783084,0.0,314.3,314.3,213.89658683154437
2025-07,21.729767723664327,0.0,314.3,314.3,192.16681910788003
2025-08,16.015513899817282,0.0,314.3,314.3,176.15130520806275
2025-09,11.080761685136446,0.0,314.3,314.3,165.0705435229263
2025-10,13.337126946909365,0.0,314.3,314.3,151.73341657601694
2025-11,10.597070224072146,0.0,314.3,314.3,141.13634635194478
2025-12,6.243000386007385,0.0,314.3,314.3,134.89334596593739
